購入日,銘柄コード,業種,おすすめ度(%),買値,売値,決済理由,売却日,購入金額(固定),買手数料,売却金額,売手数料,純損益(固定1000万)
2024-11-13,51390,情報･通信業,85.1,644.0,708.4,TP(+10%),2024-11-27,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-13,42590,情報･通信業,69.7,400.0,380.0,SL(-5%),2024-11-27,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-13,57590,その他,77.7,569.0,540.5,SL(-5%),2024-11-27,10000000.0,1430,9499121.265377855,1430,-503738.7346221451
2024-11-13,130A0,医薬品,83.2,873.0,829.3,SL(-5%),2024-11-27,10000000.0,1430,9499427.26231386,1430,-503432.73768614046
2024-11-13,48910,医薬品,63.1,207.0,227.7,TP(+10%),2024-11-27,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-20,92360,サービス業,98.6,1071.0,1017.4,SL(-5%),2024-11-21,10000000.0,1430,9499533.146591969,1430,-503326.85340803117
2024-11-20,45760,医薬品,90.4,112.0,123.2,TP(+10%),2024-11-21,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,71110,卸売業,93.8,56.0,61.6,TP(+10%),2024-11-21,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,55870,情報･通信業,89.7,810.0,891.0,TP(+10%),2024-11-21,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,42880,情報･通信業,78.9,566.0,537.7,SL(-5%),2024-11-27,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,190A0,医薬品,89.3,222.0,244.2,TP(+10%),2024-11-22,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-20,73620,サービス業,79.0,937.0,1030.7,TP(+10%),2024-11-22,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,70830,サービス業,82.7,1199.0,1318.9,TP(+10%),2024-11-25,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,48920,医薬品,69.8,452.0,497.2,TP(+10%),2024-11-21,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,65730,サービス業,83.3,105.0,115.5,TP(+10%),2024-11-21,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,77070,精密機器,67.6,268.0,294.8,TP(+10%),2024-11-21,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,92290,サービス業,80.3,886.0,974.6,TP(+10%),2024-11-21,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,58680,サービス業,63.6,856.0,813.2,SL(-5%),2024-11-27,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,45630,医薬品,73.9,52.0,57.2,TP(+10%),2024-11-25,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,36470,情報･通信業,65.9,116.0,110.2,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,55780,情報･通信業,69.2,1263.0,1389.3,TP(+10%),2024-11-22,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-20,246A0,サービス業,63.2,869.0,825.5,SL(-5%),2024-11-27,10000000.0,1430,9499424.626006905,1430,-503435.373993095
2024-11-20,44490,その他,62.8,1297.0,1426.7,TP(+10%),2024-11-26,10000000.0,1430,11000000.0,1430,997140.0
2024-11-20,70030,機械,63.2,1558.0,1713.8,TP(+10%),2024-11-26,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-20,73570,サービス業,64.4,652.0,619.4,SL(-5%),2024-11-25,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,38100,情報･通信業,66.0,216.0,205.2,SL(-5%),2024-11-22,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,70440,サービス業,61.7,274.0,260.3,SL(-5%),2024-11-28,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,71110,卸売業,93.1,61.0,67.1,TP(+10%),2024-11-22,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-21,52470,情報･通信業,92.7,1567.0,1723.7,TP(+10%),2024-11-22,10000000.0,1430,11000000.0,1430,997140.0
2024-11-21,77070,精密機器,89.7,279.0,306.9,TP(+10%),2024-11-26,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-21,55870,情報･通信業,79.0,880.0,836.0,SL(-5%),2024-11-22,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,40550,情報･通信業,78.0,1956.0,1858.2,SL(-5%),2024-11-27,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,65730,サービス業,92.6,112.0,106.4,SL(-5%),2024-11-22,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,45760,医薬品,81.2,104.0,98.8,SL(-5%),2024-11-22,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,52160,ガラス･土石製品,76.7,239.0,227.0,SL(-5%),2024-11-26,10000000.0,1430,9497907.949790794,1430,-504952.0502092056
2024-11-21,92290,サービス業,79.3,948.0,1042.8,TP(+10%),2024-11-25,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-21,246A0,サービス業,67.1,872.0,828.4,SL(-5%),2024-11-27,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,73620,サービス業,69.3,909.0,999.9,TP(+10%),2024-11-22,10000000.0,1430,11000000.0,1430,997140.0
2024-11-21,66340,電気機器,76.1,126.0,119.7,SL(-5%),2024-11-25,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,52550,情報･通信業,71.6,125.0,118.8,SL(-5%),2024-11-22,10000000.0,1430,9504000.0,1430,-498860.0
2024-11-21,215A0,サービス業,68.2,1135.0,1248.5,TP(+10%),2024-11-28,10000000.0,1430,11000000.0,1430,997140.0
2024-11-06,33190,その他,64.1,416.0,395.2,SL(-5%),2024-11-29,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-12,71830,その他金融業,64.9,166.0,157.7,SL(-5%),2024-11-29,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,26670,卸売業,71.7,215.0,204.2,SL(-5%),2024-11-29,10000000.0,1430,9497674.41860465,1430,-505185.5813953504
2024-11-21,93480,サービス業,71.6,519.0,570.9,TP(+10%),2024-11-29,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-21,45940,医薬品,80.1,54.0,51.3,SL(-5%),2024-11-29,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,67750,電気機器,70.2,158.0,150.1,SL(-5%),2024-11-29,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,52470,情報･通信業,91.5,1699.0,1868.9,TP(+10%),2024-11-25,10000000.0,1430,11000000.0,1430,997140.0
2024-11-22,71120,小売業,76.3,638.0,606.1,SL(-5%),2024-11-25,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,70680,サービス業,79.4,532.0,585.2,TP(+10%),2024-11-25,10000000.0,1430,11000000.0,1430,997140.0
2024-11-22,61900,サービス業,88.0,364.0,400.4,TP(+10%),2024-11-26,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-22,71110,卸売業,88.4,63.0,59.8,SL(-5%),2024-11-26,10000000.0,1430,9492063.492063493,1430,-510796.50793650746
2024-11-22,73620,サービス業,85.3,1059.0,1164.9,TP(+10%),2024-11-25,10000000.0,1430,11000000.0,1430,997140.0
2024-11-22,56160,情報･通信業,86.6,849.0,933.9,TP(+10%),2024-11-25,10000000.0,1430,11000000.0,1430,997140.0
2024-11-22,65840,輸送用機器,66.4,820.0,779.0,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,48940,医薬品,82.3,5180.0,4921.0,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,70730,サービス業,83.5,2335.0,2218.2,SL(-5%),2024-11-27,10000000.0,1430,9499785.867237687,1430,-503074.1327623129
2024-11-22,55870,情報･通信業,72.3,860.0,817.0,SL(-5%),2024-11-25,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,17730,建設業,70.3,61.0,67.1,TP(+10%),2024-11-27,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-22,52460,情報･通信業,72.2,521.0,494.9,SL(-5%),2024-11-26,10000000.0,1430,9499040.307101727,1430,-503819.69289827347
2024-11-22,21340,サービス業,65.5,20.0,19.0,SL(-5%),2024-11-27,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,92290,サービス業,77.0,998.0,948.1,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,41690,情報･通信業,71.9,338.0,371.8,TP(+10%),2024-11-25,10000000.0,1430,11000000.0,1430,997140.0
2024-11-22,37780,情報･通信業,70.5,4920.0,4674.0,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,75780,小売業,68.3,150.0,142.5,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,66560,電気機器,80.6,578.0,549.1,SL(-5%),2024-12-02,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-20,40600,情報･通信業,64.0,927.0,880.6,SL(-5%),2024-12-02,10000000.0,1430,9499460.625674218,1430,-503399.37432578206
2024-11-21,48920,医薬品,79.6,484.0,532.4,TP(+10%),2024-12-02,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-21,92110,サービス業,77.5,1389.0,1319.5,SL(-5%),2024-12-02,10000000.0,1430,9499640.028797695,1430,-503219.9712023046
2024-11-21,78680,その他製品,65.4,507.0,557.7,TP(+10%),2024-12-02,10000000.0,1430,11000000.0,1430,997140.0
2024-11-21,43950,情報･通信業,62.4,759.0,834.9,TP(+10%),2024-12-02,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-21,65610,サービス業,62.5,1277.0,1213.1,SL(-5%),2024-12-02,10000000.0,1430,9499608.457321847,1430,-503251.54267815314
2024-11-22,77070,精密機器,71.0,289.0,274.6,SL(-5%),2024-12-02,10000000.0,1430,9501730.10380623,1430,-501129.8961937707
2024-11-25,50280,情報･通信業,93.7,392.0,372.4,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-25,34940,不動産業,90.3,399.0,379.0,SL(-5%),2024-11-29,10000000.0,1430,9498746.86716792,1430,-504113.1328320801
2024-11-25,70680,サービス業,84.7,555.0,527.2,SL(-5%),2024-11-28,10000000.0,1430,9499099.0990991,1430,-503760.90090090036
2024-11-25,56160,情報･通信業,93.5,937.0,1030.7,TP(+10%),2024-11-26,10000000.0,1430,11000000.0,1430,997140.0
2024-11-25,73620,サービス業,85.3,965.0,916.8,SL(-5%),2024-11-27,10000000.0,1430,9500518.134715026,1430,-502341.86528497376
2024-11-25,55780,情報･通信業,78.2,1600.0,1520.0,SL(-5%),2024-11-29,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-25,64690,機械,70.6,1000.0,950.0,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-25,92370,サービス業,66.2,2132.0,2025.4,SL(-5%),2024-11-26,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-25,41690,情報･通信業,76.6,367.0,348.6,SL(-5%),2024-11-28,10000000.0,1430,9498637.602179836,1430,-504222.3978201635
2024-11-25,39270,情報･通信業,66.1,705.0,775.5,TP(+10%),2024-11-29,10000000.0,1430,11000000.0,1430,997140.0
2024-11-25,65730,サービス業,85.1,106.0,116.6,TP(+10%),2024-11-26,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-25,143A0,サービス業,67.5,997.0,947.1,SL(-5%),2024-11-26,10000000.0,1430,9499498.495486459,1430,-503361.50451354124
2024-11-01,70930,サービス業,72.7,627.0,595.6,SL(-5%),2024-12-04,10000000.0,1430,9499202.551834133,1430,-503657.4481658675
2024-11-06,44240,情報･通信業,63.1,346.0,328.7,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-08,38780,化学,67.6,741.0,703.9,SL(-5%),2024-12-05,10000000.0,1430,9499325.236167341,1430,-503534.76383265853
2024-11-11,42400,化学,65.1,239.0,227.0,SL(-5%),2024-12-09,10000000.0,1430,9497907.949790794,1430,-504952.0502092056
2024-11-12,36550,その他,79.9,965.0,1061.5,TP(+10%),2024-12-05,10000000.0,1430,11000000.0,1430,997140.0
2024-11-13,79180,小売業,89.5,131.0,124.4,SL(-5%),2024-12-04,10000000.0,1430,9496183.206106871,1430,-506676.79389312863
2024-11-13,35610,小売業,76.6,1060.0,1007.0,SL(-5%),2024-12-04,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-13,53800,ガラス･土石製品,66.3,1487.0,1412.6,SL(-5%),2024-12-03,10000000.0,1430,9499663.752521856,1430,-503196.24747814424
2024-11-21,69690,電気機器,89.1,499.0,474.0,SL(-5%),2024-12-04,10000000.0,1430,9498997.995991984,1430,-503862.0040080156
2024-11-21,36240,情報･通信業,95.4,120.0,114.0,SL(-5%),2024-12-03,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,92360,サービス業,85.0,1014.0,1115.4,TP(+10%),2024-12-05,10000000.0,1430,11000000.0,1430,997140.0
2024-11-21,45820,医薬品,67.5,242.0,229.9,SL(-5%),2024-12-04,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,36720,情報･通信業,75.2,91.0,86.5,SL(-5%),2024-12-03,10000000.0,1430,9505494.505494505,1430,-497365.49450549483
2024-11-22,47720,情報･通信業,79.4,131.0,124.4,SL(-5%),2024-12-05,10000000.0,1430,9496183.206106871,1430,-506676.79389312863
2024-11-25,71380,小売業,91.5,812.0,771.4,SL(-5%),2024-12-04,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-25,44360,情報･通信業,64.6,909.0,863.5,SL(-5%),2024-12-06,10000000.0,1430,9499449.9449945,1430,-503410.0550055001
2024-11-26,65790,サービス業,91.6,382.0,362.9,SL(-5%),2024-12-03,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,36340,情報･通信業,93.5,650.0,617.5,SL(-5%),2024-12-09,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,50280,情報･通信業,91.5,390.0,370.5,SL(-5%),2024-12-03,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,59180,金属製品,73.5,6000.0,6600.0,TP(+10%),2024-12-09,10000000.0,1430,11000000.0,1430,997140.0
2024-11-26,38560,電気機器,90.8,813.0,772.3,SL(-5%),2024-12-05,10000000.0,1430,9499384.993849937,1430,-503475.0061500631
2024-11-26,38140,その他,79.4,345.0,327.8,SL(-5%),2024-12-06,10000000.0,1430,9501449.275362318,1430,-501410.7246376816
2024-11-26,70030,機械,84.3,1659.0,1576.0,SL(-5%),2024-12-03,10000000.0,1430,9499698.613622665,1430,-503161.3863773346
2024-11-26,56160,情報･通信業,82.7,999.0,1098.9,TP(+10%),2024-12-03,10000000.0,1430,11000000.0,1430,997140.0
2024-11-26,61900,サービス業,76.7,369.0,350.6,SL(-5%),2024-12-05,10000000.0,1430,9501355.013550136,1430,-501504.98644986376
2024-11-26,59400,金属製品,67.5,700.0,665.0,SL(-5%),2024-12-03,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,34940,不動産業,70.7,401.0,380.9,SL(-5%),2024-12-03,10000000.0,1430,9498753.117206981,1430,-504106.8827930186
2024-11-26,48130,情報･通信業,69.5,1235.0,1173.2,SL(-5%),2024-12-03,10000000.0,1430,9499595.141700406,1430,-503264.8582995944
2024-11-26,68360,電気機器,79.3,3010.0,2859.5,SL(-5%),2024-12-03,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,41070,化学,65.8,21580.0,23738.0,TP(+10%),2024-12-03,10000000.0,1430,11000000.0,1430,997140.0
2024-11-26,190A0,医薬品,81.6,243.0,267.3,TP(+10%),2024-12-03,10000000.0,1430,11000000.0,1430,997140.0
2024-11-26,45760,医薬品,78.2,102.0,96.9,SL(-5%),2024-12-04,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,248A0,情報･通信業,66.1,1585.0,1505.8,SL(-5%),2024-12-03,10000000.0,1430,9500315.457413249,1430,-502544.5425867513
2024-11-26,64690,機械,66.4,1008.0,1108.8,TP(+10%),2024-12-03,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-11-26,43710,情報･通信業,67.1,1138.0,1081.1,SL(-5%),2024-12-09,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,71110,卸売業,70.1,59.0,56.0,SL(-5%),2024-12-03,10000000.0,1430,9491525.423728814,1430,-511334.57627118565
2024-11-26,24370,サービス業,74.4,236.0,259.6,TP(+10%),2024-12-03,10000000.0,1430,11000000.0,1430,997140.0
2024-11-26,48940,医薬品,67.8,4800.0,5280.0,TP(+10%),2024-12-03,10000000.0,1430,11000000.0,1430,997140.0
2024-11-26,50260,情報･通信業,61.6,1276.0,1212.2,SL(-5%),2024-12-03,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,92370,サービス業,66.1,2060.0,1957.0,SL(-5%),2024-12-06,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,65730,サービス業,80.5,104.0,98.8,SL(-5%),2024-12-03,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-12,49370,化学,78.8,1257.0,1382.7,TP(+10%),2024-12-10,10000000.0,1430,11000000.0,1430,997140.0
2024-12-03,94170,情報･通信業,92.4,314.0,298.3,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,48920,医薬品,90.0,545.0,517.8,SL(-5%),2024-12-06,10000000.0,1430,9500917.431192659,1430,-501942.56880734116
2024-12-03,48130,情報･通信業,79.1,1001.0,950.9,SL(-5%),2024-12-04,10000000.0,1430,9499500.4995005,1430,-503359.50049949996
2024-12-03,57590,その他,89.8,50.0,47.5,SL(-5%),2024-12-04,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,40110,情報･通信業,69.2,6500.0,6175.0,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,93990,情報･通信業,85.4,1630.0,1793.0,TP(+10%),2024-12-04,10000000.0,1430,11000000.0,1430,997140.0
2024-12-03,138A0,小売業,70.3,2446.0,2323.7,SL(-5%),2024-12-06,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,39050,情報･通信業,74.4,808.0,767.6,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,38230,情報･通信業,69.6,32.0,30.4,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,66560,電気機器,68.7,513.0,487.3,SL(-5%),2024-12-04,10000000.0,1430,9499025.341130605,1430,-503834.65886939503
2024-12-03,41070,化学,63.9,26240.0,24928.0,SL(-5%),2024-12-09,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,43690,化学,63.3,3000.0,2850.0,SL(-5%),2024-12-06,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,70440,サービス業,63.2,253.0,240.3,SL(-5%),2024-12-04,10000000.0,1430,9498023.71541502,1430,-504836.28458498046
2024-12-03,60310,サービス業,62.6,428.0,406.6,SL(-5%),2024-12-09,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,149A0,情報･通信業,71.3,777.0,854.7,TP(+10%),2024-12-10,10000000.0,1430,11000000.0,1430,997140.0
2024-12-03,55870,情報･通信業,64.5,924.0,877.8,SL(-5%),2024-12-04,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-11,42860,サービス業,75.5,834.0,792.3,SL(-5%),2024-12-11,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-22,45860,医薬品,71.9,88.0,83.6,SL(-5%),2024-12-11,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-25,24590,サービス業,86.1,183.0,201.3,TP(+10%),2024-12-11,10000000.0,1430,11000000.0,1430,997140.0
2024-12-04,52420,情報･通信業,86.7,1720.0,1634.0,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-04,42650,情報･通信業,92.0,332.0,315.4,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-04,87830,その他金融業,88.1,305.0,289.8,SL(-5%),2024-12-05,10000000.0,1430,9501639.344262296,1430,-501220.65573770367
2024-12-04,33720,小売業,80.4,230.0,253.0,TP(+10%),2024-12-10,10000000.0,1430,11000000.0,1430,997140.0
2024-12-04,93270,倉庫･運輸関連業,87.1,222.0,244.2,TP(+10%),2024-12-06,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2024-12-04,52500,情報･通信業,67.0,1165.0,1106.8,SL(-5%),2024-12-05,10000000.0,1430,9500429.184549356,1430,-502430.8154506441
2024-12-04,31850,小売業,78.8,150.0,165.0,TP(+10%),2024-12-06,10000000.0,1430,11000000.0,1430,997140.0
2024-12-04,93990,情報･通信業,80.1,2028.0,2230.8,TP(+10%),2024-12-05,10000000.0,1430,11000000.0,1430,997140.0
2024-12-04,62270,機械,70.7,3120.0,3432.0,TP(+10%),2024-12-06,10000000.0,1430,11000000.0,1430,997140.0
2024-12-04,48130,情報･通信業,69.7,932.0,885.4,SL(-5%),2024-12-11,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-04,64690,機械,66.2,1212.0,1151.4,SL(-5%),2024-12-05,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-04,21560,サービス業,73.0,464.0,440.8,SL(-5%),2024-12-10,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-11,42410,化学,75.6,461.0,437.9,SL(-5%),2024-12-12,10000000.0,1430,9498915.401301518,1430,-503944.5986984819
2024-11-21,45520,医薬品,69.1,696.0,661.2,SL(-5%),2024-12-12,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-03,52160,ガラス･土石製品,76.0,236.0,224.2,SL(-5%),2024-12-12,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-05,70350,サービス業,90.5,234.0,222.3,SL(-5%),2024-12-10,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-05,66560,電気機器,87.4,570.0,627.0,TP(+10%),2024-12-06,10000000.0,1430,11000000.0,1430,997140.0
2024-12-05,55970,情報･通信業,75.9,580.0,551.0,SL(-5%),2024-12-11,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-05,87830,その他金融業,76.0,293.0,278.3,SL(-5%),2024-12-06,10000000.0,1430,9498293.515358362,1430,-504566.48464163765
2024-12-05,29700,不動産業,69.6,2253.0,2478.3,TP(+10%),2024-12-09,10000000.0,1430,11000000.0,1430,997140.0
2024-12-05,87980,保険業,68.0,546.0,518.7,SL(-5%),2024-12-06,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-05,65370,サービス業,71.7,335.0,368.5,TP(+10%),2024-12-06,10000000.0,1430,11000000.0,1430,997140.0
2024-12-05,48920,医薬品,68.7,538.0,511.1,SL(-5%),2024-12-09,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-05,93990,情報･通信業,82.8,1733.0,1906.3,TP(+10%),2024-12-06,10000000.0,1430,11000000.0,1430,997140.0
2024-12-05,52420,情報･通信業,71.2,1611.0,1530.4,SL(-5%),2024-12-09,10000000.0,1430,9499689.633767847,1430,-503170.366232153
2024-12-05,62270,機械,64.3,3235.0,3073.2,SL(-5%),2024-12-11,10000000.0,1430,9499845.44049459,1430,-503014.5595054105
2024-12-05,64690,機械,71.1,1125.0,1237.5,TP(+10%),2024-12-06,10000000.0,1430,11000000.0,1430,997140.0
2024-12-05,31330,小売業,67.1,800.0,880.0,TP(+10%),2024-12-11,10000000.0,1430,11000000.0,1430,997140.0
2024-12-05,38140,その他,64.7,342.0,324.9,SL(-5%),2024-12-06,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-01,42420,化学,68.3,1450.0,1377.5,SL(-5%),2024-12-13,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-21,99780,小売業,68.5,49.0,46.5,SL(-5%),2024-12-13,10000000.0,1430,9489795.918367347,1430,-513064.08163265325
2024-11-25,90090,陸運業,86.2,1456.6666666666665,1383.8,SL(-5%),2024-12-13,10000000.0,1430,9499771.167048056,1430,-503088.8329519443
2024-11-25,70890,サービス業,73.9,1120.0,1064.0,SL(-5%),2024-12-13,10000000.0,1430,9500000.0,1430,-502860.0
2024-11-26,93430,サービス業,61.6,3320.0,3652.0,TP(+10%),2024-12-13,10000000.0,1430,11000000.0,1430,997140.0
2024-12-06,65370,サービス業,85.8,392.0,372.4,SL(-5%),2024-12-10,10000000.0,1430,9500000.0,1430,-502860.0
2024-12-06,39130,情報･通信業,92.0,591.0,650.1,TP(+10%),2024-12-09,10000000.0,1430,11000000.0,1430,997140.0
2024-12-06,39610,その他,89.8,799.0,759.0,SL(-5%),2024-12-09,10000000.0,1430,9499374.217772216,1430,-503485.7822277844
